id,name_kr,name_en
19101142,안만복,Ahn Man-bog
1888144,백관수,Baeg Gwan-su
1898173,이요한,Lee Yo-han
18971131,이요한,Lee Yo-han
19131206,노일환,No Il-hwan
19001143,이정래,Lee Jeong-rae
1891152,이정래,Lee Jeong-rae
18981165,이정래,Lee Jeong-rae
1902165,김중기,Kim Jung-gi
18991126,이정래,Lee Jeong-rae
1891153,차인모,Ca In-mo
19011141,김중기,Kim Jung-gi
19091178,김의준,Kim Yi-jun
1909182,서상덕,Seo Sang-deog
1909169,신석빈,Shin Seog-bin
19101183,양병일,Yang Byeong-il
1908152,이종순,Lee Jong-sun
19101124,김봉재,Kim Bong-jae
1900172,이항발,Lee Hang-bal
1890151,이항발,Lee Hang-bal
19101209,유승준,Yu Seung-jun
19111211,조병문,Cho Byeong-mun
19011142,김상호,Kim Sang-ho
19211146,김상호,Kim Sang-ho
19121122,곽의영,Gwag Yi-yeong
1911165,권오훈,Kwon O-hun
1911169,조규설,Cho Gyu-seol
19111223,하만복,Ha Man-bog
1912115,김용우,Kim Yong-u
19121189,최원수,Choi Weon-su
1912130,박승하,Park Seung-ha
191211,권중돈,Kwon Jung-don
1912150,김우성,Kim U-seong
1912155,지연해,Ji Yeon-hae
19131181,송방용,Song Bang-yong
19131200,조순,Cho Sun
1913141,박양재,Park Yang-jae
1914151,고영완,Ko Yeong-wan
19151199,이호근,Lee Ho-geun
19151221,김형덕,Kim Hyeong-deog
19151198,김준태,Kim Jun-tae
19151201,정헌주,Jeong Heon-ju
1953111,강일만,Kang Il-man
1916129,윤길중,Yoon Gil-jung
1962130,이성우,Lee Seong-u
1960170,이성우,Lee Seong-u
1917194,황성수,Hwang Seong-su
19171157,곽태진,Gwag Tae-jin
19171198,엄병학,Eom Byeong-hag
19131186,윤택중,Yoon Taeg-jung
1897162,이성우,Lee Seong-u
1959143,이재옥,Lee Jae-og
19191157,정헌조,Jeong Heon-jo
1920145,서장주,Seo Jang-ju
1920144,최성웅,Choi Seong-ung
19211170,이협우,Lee Hyeob-u
18961111,이성우,Lee Seong-u
19211115,이성우,Lee Seong-u
1922134,최원봉,Choi Weon-bong
1923133,김종회,Kim Jong-hoe
1911161,조영규,Cho Yeong-gyu
19141117,조영규,Cho Yeong-gyu
19161218,이채오,Lee Cae-o
1889160,윤병호,Yoon Byeong-ho
18971102,김석호,Kim Seog-ho
19001155,서동진,Seo Dong-jin
18991125,강세형,Kang Se-hyeong
19021120,강봉옥,Kang Bong-og
19021151,김성복,Kim Seong-bog
19021132,신행용,Shin Haeng-yong
19001103,최천,Choi Ceon
19031125,박재홍,Park Jae-hong
19041185,윤제술,Yoon Je-sul
19041161,장석윤,Jang Seog-yun
19051160,박용익,Park Yong-ig
19051220,류진산,Ryu Jin-san
19061181,황남팔,Hwang Nam-pal
19061139,박영교,Park Yeong-gyo
19031165,하을춘,Ha Eul-cun
19121204,조영규,Cho Yeong-gyu
19041107,김상순,Kim Sang-sun
1901161,김상순,Kim Sang-sun
1913199,조영규,Cho Yeong-gyu
19071123,신규식,Shin Gyu-sig
19151151,김상순,Kim Sang-sun
191713,김상순,Kim Sang-sun
19001178,김상순,Kim Sang-sun
19161217,김병회,Kim Byeong-hoe
19041209,이갑식,Lee Gab-sig
19071196,민영남,Min Yeong-nam
19141180,이갑식,Lee Gab-sig
19061180,정갑주,Jeong Gab-ju
19071197,최영철,Choi Yeong-ceol
19091199,김의택,Kim Yi-taeg
1909110,신의식,Shin Yi-sig
19101144,김정호,Kim Jeong-ho
19101212,정명섭,Jeong Myeong-seob
1953112,문승국,Mun Seung-gug
1886119,백남채,Baeg Nam-cae
19101184,김병순,Kim Byeong-sun
19101218,이영희,Lee Yeong-hyi
1885121,백남채,Baeg Nam-cae
19041210,박준,Park Jun
1897167,정우일,Jeong U-il
18981166,정우일,Jeong U-il
19101125,최갑환,Choi Gab-hwan
19111103,손석두,Son Seog-du
1912185,김재황,Kim Jae-hwang
19141198,이호석,Lee Ho-seog
19021115,이호석,Lee Ho-seog
1900189,이호석,Lee Ho-seog
19041102,장병만,Jang Byeong-man
18981167,장병만,Jang Byeong-man
19121178,김재곤,Kim Jae-gon
18991132,육홍균,Yug Hong-gyun
19011131,육홍균,Yug Hong-gyun
19121194,조재천,Cho Jae-ceon
19121198,김두진,Kim Du-jin
19041103,육홍균,Yug Hong-gyun
18991133,한엄회,Han Eom-hoe
1902184,조병한,Cho Byeong-han
19121166,김달호,Kim Dal-ho
19011144,조병한,Cho Byeong-han
19081197,최석홍,Choi Seog-hong
1909196,최석홍,Choi Seog-hong
19101208,나희집,Na Hyi-jib
19141187,김상도,Kim Sang-do
19121197,박흥규,Park Heung-gyu
19201164,배중혁,Bae Jung-hyeog
1895157,한석범,Han Seog-beom
18971132,한석범,Han Seog-beom
19121205,권태욱,Kwon Tae-ug
19081148,권태욱,Kwon Tae-ug
1942159,노양학,No Yang-hag
1889163,이강우,Lee Gang-u
19131190,이형모,Lee Hyeong-mo
1911176,권태욱,Kwon Tae-ug
1890137,이강우,Lee Gang-u
19141193,유옥우,Yu Og-u
19081198,강욱중,Kang Ug-jung
18971133,구중회,Gu Jung-hoe
1883113,박해극,Park Hae-geug
1894124,박윤원,Park Yun-weon
19221107,한건수,Han Geon-su
1914135,한건수,Han Geon-su
19151152,김선우,Kim Seon-u
19151155,신태권,Shin Tae-gweon
19131129,하태환,Ha Tae-hwan
1892158,최봉식,Choi Bong-sig
1916142,손권배,Son Gweon-bae
19151190,송우범,Song U-beom
19151188,신정호,Shin Jeong-ho
19171182,도진희,Do Jin-hyi
1917171,박영종,Park Yeong-jong
19181162,이정휴,Lee Jeong-hyu
19161186,조남수,Cho Nam-su
19191147,최용근,Choi Yong-geun
1919196,유봉순,Yu Bong-sun
18971134,주기용,Ju Gi-yong
1916188,안준기,Ahn Jun-gi
1889164,김약수,Kim Yag-su
19031171,조규갑,Cho Gyu-gab
19121209,박준호,Park Jun-ho
19191164,오재영,Oh Jae-yeong
18991134,서량영,Seo Ryang-yeong
19121206,이귀수,Lee Gwi-su
1970122,김종철,Kim Jong-ceol
1922148,이철승,Lee Ceol-seung
1913166,최병권,Choi Byeong-gweon
1957114,김종철,Kim Jong-ceol
1919114,김종철,Kim Jong-ceol
1927182,김영삼,Kim Yeong-sam
1894164,최희송,Choi Hyi-song
1895186,한근조,Han Geun-jo
190419,김동규,Kim Dong-gyu
1921174,김종철,Kim Jong-ceol
19041211,강달수,Kang Dal-su
19051108,강달수,Kang Dal-su
18981155,전영석,Jeon Yeong-seog
19021153,김용진,Kim Yong-jin
190516,이동영,Lee Dong-yeong
19051212,이민우,Lee Min-u
19051211,김공평,Kim Gong-pyeong
19031172,김경도,Kim Gyeong-do
19001173,홍순영,Hong Sun-yeong
187717,홍순영,Hong Sun-yeong
1910198,양병직,Yang Byeong-jig
19071206,양병직,Yang Byeong-jig
190211,박준호,Park Jun-ho
1949153,박준호,Park Jun-ho
19051169,김규만,Kim Gyu-man
19171149,박준호,Park Jun-ho
19051163,김원중,Kim Weon-jung
1951113,박준호,Park Jun-ho
19031173,정일형,Jeong Il-hyeong
19011106,정일형,Jeong Il-hyeong
188018,오하영,Oh Ha-yeong
190012,장연송,Jang Yeon-song
19071200,한국원,Han Gug-weon
1887153,조대연,Cho Dae-yeon
1917121,김택술,Kim Taeg-sul
19191181,김택술,Kim Taeg-sul
19131126,박철웅,Park Ceol-ung
19111222,박철웅,Park Ceol-ung
1894179,서이환,Seo I-hwan
1895196,서이환,Seo I-hwan
19141102,하만복,Ha Man-bog
1913118,하만복,Ha Man-bog
19061135,원용석,Weon Yong-seog
19071189,진형하,Jin Hyeong-ha
19071188,정상희,Jeong Sang-hyi
18971135,이시목,Lee Si-mog
19071183,이만우,Lee Man-u
19081179,김원만,Kim Weon-man
19001132,이시목,Lee Si-mog
1923130,조상열,Cho Sang-yeol
19091159,계광순,Gye Gwang-sun
19091212,김훈,Kim Hun
19091176,허윤수,Heo Yun-su
19111194,윤명운,Yoon Myeong-un
19151184,구철회,Gu Ceol-hoe
1899138,이시목,Lee Si-mog
19061208,양우정,Yang U-jeong
1919179,김두한,Kim Du-han
1933160,박창종,Park Cang-jong
19071201,양우정,Yang U-jeong
19121145,김정기,Kim Jeong-gi
19121124,권복인,Kwon Bog-in
19131159,정운갑,Jeong Un-gab
19131195,김성곤,Kim Seong-gon
19131193,이병하,Lee Byeong-ha
19041199,함두영,Ham Du-yeong
19181169,김두한,Kim Du-han
1959112,김현근,Kim Hyeon-geun
19051221,함두영,Ham Du-yeong
18991135,윤성순,Yoon Seong-sun
1898141,윤성순,Yoon Seong-sun
1893178,윤성순,Yoon Seong-sun
19131117,박기운,Park Gi-un
19121195,박기운,Park Gi-un
191515,이민우,Lee Min-u
196315,안경욱,Ahn Gyeong-ug
1911137,박기운,Park Gi-un
19031174,최순주,Choi Sun-ju
19171139,박병배,Park Byeong-bae
19171145,김진원,Kim Jin-weon
19171176,배성기,Bae Seong-gi
19171184,이재현,Lee Jae-hyeon
19191137,이종남,Lee Jong-nam
19191173,반재현,Ban Jae-hyeon
19191149,오범수,Oh Beom-su
19201137,김종철,Kim Jong-ceol
19191129,이사형,Lee Sa-hyeong
19201144,조일재,Cho Il-jae
1921183,김재위,Kim Jae-wi
1921112,조종호,Cho Jong-ho
192218,신도환,Shin Do-hwan
19221146,이옥동,Lee Og-dong
19221155,최석림,Choi Seog-rim
19221142,김학준,Kim Hag-jun
1897171,김철,Kim Ceol
19131209,이학림,Lee Hag-rim
19221167,김성탁,Kim Seong-tag
19231179,현오봉,Hyeon O-bong
19231172,구태회,Gu Tae-hoe
19241144,이원장,Lee Weon-jang
1924169,유용식,Yu Yong-sig
1925162,박상길,Park Sang-gil
1924163,김형돈,Kim Hyeong-don
19121207,이학림,Lee Hag-rim
19091234,이태용,Lee Tae-yong
1926156,우희창,U Hyi-cang
1896171,김성숙,Kim Seong-sug
19141112,이학림,Lee Hag-rim
1895198,정명선,Jeong Myeong-seon
1895181,성원경,Seong Weon-gyeong
18971125,우돈규,U Don-gyu
1898140,김산,Kim San
18961109,김철,Kim Ceol
1904179,유진산,Yu Jin-san
190311,유진산,Yu Jin-san
1895199,조병옥,Cho Byeong-og
1925113,김철,Kim Ceol
1924166,김철,Kim Ceol
19091186,김철,Kim Ceol
19101186,김철,Kim Ceol
1895194,김철,Kim Ceol
190722,김철안,Kim Ceol-an
18971111,김우동,Kim U-dong
191121,김철안,Kim Ceol-an
19011147,김우동,Kim U-dong
19071174,현석호,Hyeon Seog-ho
19081200,현석호,Hyeon Seog-ho
1898197,정기원,Jeong Gi-weon
18991136,정기원,Jeong Gi-weon
19001121,김용환,Kim Yong-hwan
196012,이종수,Lee Jong-su
1920146,이종수,Lee Jong-su
1916163,이종수,Lee Jong-su
19211171,이종수,Lee Jong-su
19111154,이종수,Lee Jong-su
19061183,김기용,Kim Gi-yong
1907149,정인소,Jeong In-so
19081158,최하영,Choi Ha-yeong
1890140,강재관,Kang Jae-gwan
19081160,손치호,Son Ci-ho
19091179,박주운,Park Ju-un
19091213,양덕인,Yang Deog-in
19071207,김성삼,Kim Seong-sam
19071102,신도성,Shin Do-seong
19091184,신기복,Shin Gi-bog
19101139,유진영,Yu Jin-yeong
19181181,신도성,Shin Do-seong
1910141,박기종,Park Gi-jong
19101196,정준현,Jeong Jun-hyeon
19111203,서정원,Seo Jeong-weon
19121147,김갑수,Kim Gab-su
19121196,김영환,Kim Yeong-hwan
19121100,김병수,Kim Byeong-su
19151205,류성권,Ryu Seong-gweon
189726,박현숙,Park Hyeon-sug
1941162,김정웅,Kim Jeong-ung
1928145,이필선,Lee Pil-seon
19141133,신인우,Shin In-u
19141174,김윤식,Kim Yun-sig
19141171,최성욱,Choi Seong-ug
19131184,최준길,Choi Jun-gil
19151192,김성환,Kim Seong-hwan
1915189,박환생,Park Hwan-saeng
19151168,정문채,Jeong Mun-cae
19161187,조규완,Cho Gyu-wan
18951100,김도연,Kim Do-yeon
1910138,황호현,Hwang Ho-hyeon
1893124,김도연,Kim Do-yeon
1894172,김도연,Kim Do-yeon
19021148,홍봉진,Hong Bong-jin
19041132,홍봉진,Hong Bong-jin
19111216,황호현,Hwang Ho-hyeon
19031175,홍봉진,Hong Bong-jin
19071208,박덕영,Park Deog-yeong
19171204,이정석,Lee Jeong-seog
19231201,서임수,Seo Im-su
1935178,서화택,Seo Hwa-taeg
19091214,윤담,Yoon Dam
1901143,윤담,Yoon Dam
19191182,임차주,Lim Ca-ju
19181173,임차주,Lim Ca-ju
19131189,이필호,Lee Pil-ho
19141192,이필호,Lee Pil-ho
19231198,나판수,Na Pan-su
19171131,장춘근,Jang Cun-geun
19181123,이찬우,Lee Can-u
1918113,신중하,Shin Jung-ha
19221181,나판수,Na Pan-su
19181166,홍문중,Hong Mun-jung
1941165,곽용식,Gwag Yong-sig
19181177,홍영기,Hong Yeong-gi
1919160,송영선,Song Yeong-seon
19191130,이상면,Lee Sang-myeon
19181147,박기정,Park Gi-jeong
19191154,김상흠,Kim Sang-heum
19191119,이정원,Lee Jeong-weon
191914,성기선,Seong Gi-seon
19211139,한상준,Han Sang-jun
19211149,김종길,Kim Jong-gil
1961112,이정구,Lee Jeong-gu
1906165,김선태,Kim Seon-tae
1910170,김선태,Kim Seon-tae
19051130,김선태,Kim Seon-tae
19111177,김선태,Kim Seon-tae
19221126,최영근,Choi Yeong-geun
19121208,김선태,Kim Seon-tae
19221160,신상초,Shin Sang-co
19221174,주도윤,Ju Do-yun
192319,김준섭,Kim Jun-seob
1923123,함종빈,Ham Jong-bin
19231108,박준선,Park Jun-seon
192312,서태원,Seo Tae-weon
19041212,이정희,Lee Jeong-hyi
192411,김명윤,Kim Myeong-yun
19031155,김용진,Kim Yong-jin
1968112,김용진,Kim Yong-jin
19241145,이규영,Lee Gyu-yeong
19051187,김용진,Kim Yong-jin
1899185,김산,Kim San
189711,김산,Kim San
18991110,박제환,Park Je-hwan
1904148,박제환,Park Je-hwan
1914128,태완선,Tae Wan-seon
19151210,태완선,Tae Wan-seon
19171210,황학성,Hwang Hag-seong
1918189,황학성,Hwang Hag-seong
1946141,이경동,Lee Gyeong-dong
192514,오상직,Oh Sang-jig
1925183,김대중,Kim Dae-jung
1895119,황학성,Hwang Hag-seong
190412,김창수,Kim Cang-su
19011146,김창수,Kim Cang-su
19231202,김창수,Kim Cang-su
1926121,장경순,Jang Gyeong-sun
192314,김재순,Kim Jae-sun
1926124,황한수,Hwang Han-su
19121188,김창수,Kim Cang-su
19221139,김창수,Kim Cang-su
1918194,성태경,Seong Tae-gyeong
19211137,홍춘식,Hong Cun-sig
19171134,최경식,Choi Gyeong-sig
1928189,윤정구,Yoon Jeong-gu
1928198,우홍구,U Hong-gu
1932127,조윤형,Cho Yun-hyeong
1897191,박찬희,Park Can-hyi
19381123,김영환,Kim Yeong-hwan
1921156,김영환,Kim Yeong-hwan
19171195,성태경,Seong Tae-gyeong
19171179,홍광표,Hong Gwang-pyo
19181182,홍광표,Hong Gwang-pyo
19131210,김채용,Kim Cae-yong
19001172,이범석,Lee Beom-seog
19201163,박희수,Park Hyi-su
190616,이효상,Lee Hyo-sang
19061187,한통숙,Han Tong-sug
19071193,강택수,Kang Taeg-su
19141185,백남억,Baeg Nam-eog
19211172,박희수,Park Hyi-su
19161208,설창수,Seol Cang-su
19551152,유일호,Yu Il-ho
1902144,김세영,Kim Se-yeong
19201165,김세영,Kim Se-yeong
19171188,강재량,Kang Jae-ryang
19041206,이원만,Lee Weon-man
19241128,양춘근,Yang Cun-geun
19241114,김용성,Kim Yong-seong
1928141,박해충,Park Hae-cung
18991127,이활,Lee Hwal
19021149,이우헌,Lee U-heon
19051216,김성진,Kim Seong-jin
19061197,김종환,Kim Jong-hwan
19171138,김영수,Kim Yeong-su
19091138,김영수,Kim Yeong-su
190615,이종순,Lee Jong-sun
19061191,고형곤,Ko Hyeong-gon
19061196,최서일,Choi Seo-il
19071164,정운근,Jeong Un-geun
195419,김영수,Kim Yeong-su
196321,김영수,Kim Yeong-su
1920131,김영수,Kim Yeong-su
1926114,김영수,Kim Yeong-su
19081185,이영진,Lee Yeong-jin
1907181,김영수,Kim Yeong-su
19081181,신옥철,Shin Og-ceol
1931194,김영수,Kim Yeong-su
1930189,김영수,Kim Yeong-su
19091222,김중한,Kim Jung-han
1927184,정태성,Jeong Tae-seong
19091141,우갑린,U Gab-rin
19131199,최정기,Choi Jeong-gi
19131187,김성철,Kim Seong-ceol
1926123,황인성,Hwang In-seong
19141189,이승춘,Lee Seung-cun
1916113,이돈해,Lee Don-hae
19181165,민병권,Min Byeong-gweon
19191170,이남준,Lee Nam-jun
19191159,이상무,Lee Sang-mu
1920113,박종태,Park Jong-tae
19081201,김영수,Kim Yeong-su
1949133,김영수,Kim Yeong-su
1970119,김영수,Kim Yeong-su
19161219,정해영,Jeong Hae-yeong
19151133,정해영,Jeong Hae-yeong
19161207,홍정표,Hong Jeong-pyo
19171194,이충환,Lee Cung-hwan
19201104,엄정주,Eom Jeong-ju
19181129,이충환,Lee Cung-hwan
1916132,이충환,Lee Cung-hwan
1918141,이남준,Lee Nam-jun
19341158,전휴상,Jeon Hyu-sang
19211113,김봉환,Kim Bong-hwan
19211133,이백일,Lee Baeg-il
19211168,최수룡,Choi Su-ryong
19211140,박승규,Park Seung-gyu
1939196,류경현,Ryu Gyeong-hyeon
1921196,진기배,Jin Gi-bae
19211159,고흥문,Ko Heung-mun
19211136,한건수,Han Geon-su
192111,최두고,Choi Du-go
19221150,양회수,Yang Hoe-su
1934180,이용식,Lee Yong-sig
1922172,배길도,Bae Gil-do
1922111,박영록,Park Yeong-rog
1922183,박한상,Park Han-sang
19221133,김재광,Kim Jae-gwang
19221145,김종갑,Kim Jong-gab
19161209,노재필,No Jae-pil
1900192,정태성,Jeong Tae-seong
191912,김진만,Kim Jin-man
18981164,김진만,Kim Jin-man
1948191,정태성,Jeong Tae-seong
19181156,김진만,Kim Jin-man
19161107,정성태,Jeong Seong-tae
191417,정성태,Jeong Seong-tae
19091155,김원만,Kim Weon-man
19151193,정성태,Jeong Seong-tae
191011,김원만,Kim Weon-man
19201121,박숙현,Park Sug-hyeon
19221171,이우태,Lee U-tae
19231194,김형일,Kim Hyeong-il
19231159,이상희,Lee Sang-hyi
19231162,최영두,Choi Yeong-du
19231177,이재만,Lee Jae-man
19231149,김은하,Kim Eun-ha
1923189,이종근,Lee Jong-geun
19241141,박규상,Park Gyu-sang
19281113,이상신,Lee Sang-sin
1932169,박숙현,Park Sug-hyeon
1929151,이상신,Lee Sang-sin
19241156,오준석,Oh Jun-seog
19141199,김상영,Kim Sang-yeong
19591142,이영호,Lee Yeong-ho
19571154,이한성,Lee Han-seong
19241136,방성출,Bang Seong-cul
19251153,이중재,Lee Jung-jae
19251118,양순직,Yang Sun-jig
19251113,양극필,Yang Geug-pil
1967156,오영식,Oh Yeong-sig
1952121,안희대,Ahn Hyi-dae
1926127,김종필,Kim Jong-pil
1926120,오치성,Oh Ci-seong
1926181,신관우,Shin Gwan-u
1926125,이병희,Lee Byeong-hyi
1926194,김택수,Kim Taeg-su
1926192,신형식,Shin Hyeong-sig
194311,김길웅,Kim Gil-ung
190612,이형주,Lee Hyeong-ju
192619,정태성,Jeong Tae-seong
19281140,조창대,Cho Cang-dae
194011,김흥린,Kim Heung-rin
192812,양택영,Yang Taeg-yeong
192521,최명수,Choi Myeong-su
1927181,조시형,Cho Si-hyeong
19271100,이병옥,Lee Byeong-og
193011,최호훈,Choi Ho-hun
192912,문창기,Mun Cang-gi
19281157,오학진,Oh Hag-jin
1931191,김우경,Kim U-gyeong
19231164,정래정,Jeong Rae-jeong
1929183,송한철,Song Han-ceol
1931147,이동진,Lee Dong-jin
1932115,이만섭,Lee Man-seob
19341136,차지철,Ca Ji-ceol
18981163,김홍일,Kim Hong-il
18991129,설두하,Seol Du-ha
19091208,박기출,Park Gi-cul
19091229,한태일,Han Tae-il
1932198,윤재명,Yoon Jae-myeong
19111207,김유택,Kim Yu-taeg
19131197,최익규,Choi Ig-gyu
192611,박경희,Park Gyeong-hyi
193211,임창진,Lim Cang-jin
19131167,고재필,Ko Jae-pil
19131153,이영호,Lee Yeong-ho
193012,서대두,Seo Dae-du
1938157,정재인,Jeong Jae-in
1913110,정직래,Jeong Jig-rae
19141175,이윤용,Lee Yun-yong
192412,윤세민,Yoon Se-min
193811,김목호,Kim Mog-ho
19161206,기세풍,Gi Se-pung
19281156,편용호,Pyeon Yong-ho
193317,허재송,Heo Jae-song
1918110,박재우,Park Jae-u
19171208,김대진,Kim Dae-jin
19201155,박두선,Park Du-seon
19201148,임갑수,Lim Gab-su
192118,문양,Mun Yang
19201153,김천수,Kim Ceon-su
19211162,최영희,Choi Yeong-hyi
19211125,김삼상,Kim Sam-sang
194012,강인애,Kang In-ae
194112,류온,Ryu On
196519,방세현,Bang Se-hyeon
19221178,장승태,Jang Seung-tae
19241148,성낙현,Seong Nag-hyeon
19221179,정간용,Jeong Gan-yong
19221141,오원선,Oh Weon-seon
1923167,윤인식,Yoon In-sig
19221164,김용진,Kim Yong-jin
192612,한남석,Han Nam-seog
193412,여인태,Yeo In-tae
194411,문무일,Mun Mu-il
190811,김윤근,Kim Yun-geun
190911,홍성철,Hong Seong-ceol
190912,전면규,Jeon Myeon-gyu
1926144,박권희,Park Gweon-hyi
19231185,박주현,Park Ju-hyeon
19231195,장영순,Jang Yeong-sun
19241153,김현기,Kim Hyeon-gi
19241146,차형근,Ca Hyeong-geun
19251151,김유탁,Kim Yu-tag
19261102,김창욱,Kim Cang-ug
192614,양찬우,Yang Can-u
1926199,이원우,Lee Weon-u
19271122,오준석,Oh Jun-seog
1929163,김규남,Kim Gyu-nam
1900142,강지복,Kang Ji-bog
1926197,김두현,Kim Du-hyeon
19281114,송원영,Song Weon-yeong
189611,박성훈,Park Seong-hun
194514,이희상,Lee Hyi-sang
190011,이민홍,Lee Min-hong
190913,오경섭,Oh Gyeong-seob
189913,강면회,Kang Myeon-hoe
191911,정용식,Jeong Yong-sig
1928140,이성수,Lee Seong-su
1929188,이호범,Lee Ho-beom
19281125,김수한,Kim Su-han
19301102,이현재,Lee Hyeon-jae
1932143,김용채,Kim Yong-cae
1933187,양정규,Yang Jeong-gyu
193422,김옥선,Kim Og-seon
19081196,권성기,Kwon Seong-gi
19131204,박성호,Park Seong-ho
188611,손경식,Son Gyeong-sig
1960154,노세극,No Se-geug
19141181,이대우,Lee Dae-u
191712,정철오,Jeong Ceol-o
1937170,이익균,Lee Ig-gyun
193512,주성태,Ju Seong-tae
19401101,김주섭,Kim Ju-seob
1942130,박강근,Park Gang-geun
19151220,이상조,Lee Sang-jo
193912,한재은,Han Jae-eun
19161198,김기섭,Kim Gi-seob
1917113,김숙현,Kim Sug-hyeon
195311,고철룡,Ko Ceol-ryong
193918,이재인,Lee Jae-in
193714,안정준,Ahn Jeong-jun
1918111,정구중,Jeong Gu-jung
193212,염종훈,Yeom Jong-hun
193514,전연규,Jeon Yeon-gyu
19181159,강필선,Kang Pil-seon
19191175,이학만,Lee Hag-man
19201156,김중태,Kim Jung-tae
19201157,박종진,Park Jong-jin
19201154,길병전,Gil Byeong-jeon
1940122,신호양,Shin Ho-yang
19211164,김이권,Kim I-gweon
19211165,정우식,Jeong U-sig
1921120,이형우,Lee Hyeong-u
1943121,여동영,Yeo Dong-yeong
1932125,오우영,Oh U-yeong
19391105,장덕환,Jang Deog-hwan
1921121,고우진,Ko U-jin
192117,진의종,Jin Yi-jong
193515,심정보,Sim Jeong-bo
193612,조일묵,Cho Il-mug
193111,장재복,Jang Jae-bog
194015,김형대,Kim Hyeong-dae
1950121,이근봉,Lee Geun-bong
1922110,류기정,Ryu Gi-jeong
1922115,문형태,Mun Hyeong-tae
194412,김형옥,Kim Hyeong-og
1932173,윤병계,Yoon Byeong-gye
19221173,임충식,Lim Cung-sig
19221175,김병윤,Kim Byeong-yun
1923113,박승규,Park Seung-gyu
19231192,최세경,Choi Se-gyeong
19241157,황은환,Hwang Eun-hwan
19241155,정무식,Jeong Mu-sig
19241166,박숙현,Park Sug-hyeon
193015,이명휘,Lee Myeong-hwi
1924113,김인,Kim In
19241133,신진욱,Shin Jin-ug
193615,유충성,Yu Cung-seong
19241158,엄기표,Eom Gi-pyo
